59;59;70;101;70;131;131
114;91;87;116;114;87;91
133;34;81;34;114;133;114
85;9;54;100;43;68;3
59;90;59;67;1;90;67
48;1;114;48;67;67;1
142;116;5;98;142;116;5
107;131;75;138;88;43;38
94;65;65;83;83;94;77
57;106;4;145;145;106;57
101;148;26;79;100;95;10
92;102;4;4;102;92;58
2;40;71;2;94;94;40
132;72;79;119;119;132;79
59;3;106;44;20;47;135
107;69;3;36;3;69;36
96;127;52;96;52;13;127
107;21;105;10;10;105;21
36;26;54;116;26;36;116
110;109;109;109;109;16;16
85;52;52;44;44;46;46
41;134;63;63;69;69;41
11;52;52;11;52;97;97
98;74;45;98;45;74;81
80;83;83;104;104;142;80
143;143;23;123;23;97;97
1;131;100;51;51;1;131
114;104;82;82;149;149;104
113;26;13;84;13;84;26
73;56;73;35;35;107;107
49;113;49;140;53;113;140
95;76;89;76;9;89;9
67;82;145;67;145;14;82
131;45;114;149;50;135;94
82;134;76;77;147;27;52
16;9;16;9;17;92;92
120;23;136;77;11;75;133
27;112;86;102;112;86;27
18;37;119;63;37;18;63
139;139;103;103;98;98;123
23;77;77;121;3;23;3
51;98;120;119;107;108;113
70;79;79;122;145;122;145
55;21;40;20;55;40;21
14;135;135;118;118;14;79
51;57;107;57;107;85;51
33;137;100;137;33;100;82
121;81;140;32;42;150;21
149;136;100;149;51;100;51
131;128;19;82;128;64;91
84;22;22;118;118;84;83
23;23;112;112;26;86;86
70;103;52;131;123;87;64
7;91;91;96;91;7;91
37;30;37;144;117;144;30
92;86;63;92;86;1;1
129;105;45;57;17;94;79
67;34;125;17;67;34;17
149;149;104;88;66;88;66
75;74;109;109;74;66;66
31;31;90;90;119;119;113
129;23;6;6;23;118;129
49;34;141;34;141;15;15
27;25;27;130;53;130;25
46;139;46;139;142;34;34
100;5;50;68;23;62;125
36;45;10;54;36;45;54
51;52;80;27;51;27;52
131;106;11;145;84;82;126
105;95;41;36;125;88;109
70;145;145;14;36;70;36
23;129;13;7;133;124;123
98;98;104;75;75;35;104
138;29;134;138;29;12;12
10;18;17;128;10;128;18
94;112;94;112;105;83;83
109;106;105;105;106;36;109
81;81;45;124;30;30;45
143;19;33;145;19;145;33
141;43;43;123;75;141;75
17;37;137;17;137;54;54
112;77;100;33;46;55;140
62;132;132;105;66;66;62
132;53;70;53;15;15;70
126;148;140;116;116;140;148
45;34;123;123;34;23;45
2;56;2;139;56;56;56
130;136;18;63;139;110;18
80;19;64;80;19;35;35
32;54;21;143;12;20;63
106;124;32;11;115;31;13
137;143;143;137;2;117;117
120;114;120;105;119;119;105
1;106;2;8;92;76;35
114;114;96;94;73;94;73
138;66;146;138;82;66;82
7;141;89;129;89;129;141
52;59;61;144;93;107;25
80;144;80;68;144;68;150
7;9;7;9;98;57;98
123;123;111;35;62;35;111
125;125;41;54;54;115;41
115;101;146;115;138;101;146
23;83;83;33;33;110;23
84;137;114;78;76;76;150
54;38;140;54;38;110;110
122;22;138;22;8;138;8
118;107;60;118;71;71;107
110;63;63;99;119;99;119
127;144;76;100;122;27;64
57;84;20;57;20;104;104
5;8;139;95;47;60;27
140;46;46;102;140;95;95
124;52;124;126;67;126;52
62;139;79;62;124;139;79
10;73;86;89;60;94;109
101;101;122;139;108;139;122
99;8;47;99;8;47;5
81;44;118;81;39;44;39
123;128;123;128;66;128;128
120;56;81;149;56;149;81
129;113;113;73;12;12;129
62;1;100;62;100;93;1
124;124;101;1;49;1;49
73;27;138;73;138;39;27
124;144;114;112;6;71;69
49;49;78;43;43;40;40
61;3;146;21;146;3;21
146;115;84;40;59;57;89
45;116;21;131;121;109;150
13;81;61;81;113;113;13
55;55;80;124;76;80;124
53;94;53;73;94;73;51
60;140;105;3;140;60;3
87;104;60;87;58;58;60
50;26;67;57;122;15;109
125;13;144;112;26;70;116
45;27;27;45;32;32;78
23;146;86;49;21;145;55
67;38;67;48;64;64;38
56;27;139;77;129;77;102
147;117;117;147;74;118;118
4;6;6;4;56;124;124
6;57;74;126;19;24;62
26;63;142;141;18;120;101
77;33;115;29;22;51;25
119;32;119;113;32;31;31
23;144;118;64;144;23;64
39;66;54;136;11;74;146
110;110;70;70;141;141;47
129;41;137;44;55;57;95
47;13;24;24;116;13;116
88;67;143;67;108;143;88
1;141;64;118;118;1;64
60;150;137;137;56;60;150
128;64;88;62;48;96;82
58;3;2;58;2;43;3
122;61;66;128;16;137;5
127;38;127;100;147;38;100
106;16;109;29;29;106;16
83;98;26;26;83;21;98
41;20;34;53;34;41;53
27;77;32;27;125;125;77
90;10;90;28;28;10;97
110;15;34;34;15;110;63
62;124;124;62;91;101;91
87;51;134;87;55;55;134
110;32;100;32;94;94;100
110;110;109;66;124;124;109
49;131;49;59;61;61;59
85;85;72;105;58;58;105
136;130;144;90;67;107;12
96;96;122;64;102;122;64
91;149;149;141;91;56;56
65;97;65;3;98;3;98
145;101;99;82;125;55;101
79;79;136;112;112;128;128
21;62;62;116;21;101;116
144;8;8;89;144;109;89
51;77;51;22;135;135;77
40;15;100;33;15;33;40
149;2;70;70;115;149;2
22;77;128;145;129;20;6
66;38;66;118;118;38;65
84;102;91;47;41;77;5
114;89;68;84;29;50;108
139;2;30;94;116;110;66
40;54;92;54;92;40;47
83;105;45;46;16;135;4
59;146;59;33;131;146;131
111;80;13;98;11;123;148
91;91;148;131;145;131;145
53;53;87;50;87;50;68
15;66;144;50;96;79;91
2;100;2;140;136;140;100
71;36;71;33;46;36;33
76;3;141;55;108;4;136
103;6;6;103;142;107;107
89;110;93;93;89;22;22
17;13;13;11;17;99;99
72;57;80;80;109;109;72
132;132;14;53;14;53;143
66;111;90;90;66;66;111
20;101;25;20;25;116;101
10;92;89;10;92;89;146
4;7;9;53;57;87;115
111;136;29;112;111;136;29
124;71;146;92;99;121;41
112;76;64;128;61;18;67
76;6;6;123;13;76;13
73;6;73;124;80;80;6
82;107;12;24;12;24;107
47;118;47;103;123;118;103
99;146;88;66;4;70;143
9;82;28;25;71;41;96
102;33;33;44;44;84;102
118;81;142;142;118;111;111
49;3;108;75;135;144;138
47;61;13;67;17;84;13
35;35;49;136;136;138;138
112;112;107;81;90;107;81
124;73;33;33;21;21;73
83;17;150;120;133;82;50
8;21;120;120;118;118;21
143;35;41;21;72;59;97
113;32;94;32;113;36;94
9;29;123;29;123;9;72
129;82;61;129;129;82;129
25;46;46;84;40;25;84
141;93;141;93;35;69;69
63;4;97;4;131;131;97
37;74;75;74;43;37;75
130;84;85;84;85;66;130
91;17;114;142;49;138;24
53;53;150;21;150;38;38
120;120;67;105;101;105;101
51;50;51;63;55;63;55
60;43;93;110;110;43;93
124;68;98;23;128;63;21
111;109;4;6;6;111;109
78;52;52;14;78;14;10
107;107;26;57;108;26;108
87;49;150;118;55;89;87
6;118;112;122;111;111;57
95;132;46;23;125;113;42
114;114;59;91;117;91;117
148;34;90;83;141;149;110
88;47;125;61;93;118;44
4;51;46;122;54;51;100
2;150;138;122;139;128;86
35;150;50;113;113;50;150
121;121;136;2;136;2;93
55;86;115;115;55;65;86
57;71;71;57;115;107;107
17;54;17;38;3;54;3
112;92;92;112;69;119;119
65;43;113;6;42;122;124
7;67;23;23;25;7;25
31;119;31;53;124;119;124
50;112;86;86;112;47;47
53;142;30;21;42;38;60
89;147;103;17;77;125;113
24;95;120;24;120;91;91
25;44;128;72;111;21;150
3;47;10;124;13;49;13
107;49;109;110;40;103;65
40;148;108;116;7;144;60
82;70;110;145;114;121;36
1;49;37;66;37;1;49
2;90;90;51;4;4;2
95;141;95;22;93;22;141
109;150;75;56;54;7;8
103;119;69;38;38;119;69
65;34;123;100;74;33;147
18;23;88;47;98;50;99
82;131;140;131;140;67;82
76;100;5;94;46;133;136
121;98;117;17;17;98;117
131;69;70;89;136;80;11
109;64;64;48;109;66;66
97;11;13;13;106;106;97
46;34;34;138;138;46;79
138;101;101;50;50;138;12
33;89;33;61;89;61;89
22;92;22;92;55;55;109
23;137;121;50;23;121;50
112;113;118;11;32;85;40
35;38;24;24;33;38;33
71;138;71;67;54;138;54
29;15;79;69;48;59;26
129;26;119;26;41;41;129
42;138;54;54;42;86;86
142;14;88;14;142;4;4
112;31;148;83;31;112;148
102;9;3;5;126;99;136
125;8;48;8;80;80;125
144;63;111;148;40;109;138
112;44;136;136;112;100;100
14;23;23;33;14;148;148
49;25;79;135;79;25;49
108;74;146;43;147;73;33
146;71;3;74;23;8;62
108;25;108;38;49;144;69
90;16;16;55;55;20;90
93;44;115;53;53;115;93
133;143;62;13;143;13;62
1;119;53;74;136;28;87
9;100;2;23;95;122;81
56;71;71;116;56;116;23
139;134;31;116;139;31;134
129;17;134;134;17;129;12
73;115;39;115;73;39;73
71;53;44;41;41;44;71
139;109;16;138;138;16;109
150;26;89;51;51;26;150
18;106;106;24;18;116;24
95;82;30;117;117;95;82
96;96;39;111;111;13;39
24;93;125;125;24;33;33
26;133;118;38;26;38;133
86;34;25;34;121;121;86
15;148;71;90;62;31;11
138;115;115;138;147;2;147
141;110;44;94;74;65;108
48;107;88;69;48;69;88
86;86;16;6;16;73;6
79;43;6;19;100;129;106
93;54;49;98;113;108;13
75;138;3;66;92;66;101
25;75;24;25;75;108;24
59;85;5;30;108;19;118
2;121;31;65;41;30;121
52;138;14;138;52;5;14
10;10;20;28;40;20;40
10;106;71;71;3;106;3
125;106;24;17;78;40;143
135;134;135;24;59;59;24
41;149;92;94;113;124;109
135;33;24;135;114;33;114
75;36;72;75;72;35;35
63;12;63;12;111;111;41
111;53;111;118;66;118;66
110;127;31;136;22;61;66
97;97;132;132;139;63;63
127;130;136;146;14;68;139
20;26;20;89;89;71;71
59;66;144;66;70;70;59
86;29;85;45;86;45;29
6;52;96;96;86;52;6
22;146;68;81;33;129;74
6;129;3;96;94;31;51
103;37;109;31;31;109;37
107;22;22;107;137;123;137
79;87;34;13;87;13;34
77;21;77;21;100;145;145
105;66;105;66;45;45;135
33;107;4;53;66;68;41
129;129;10;19;10;134;134
25;25;136;136;128;137;128
6;149;58;13;58;6;13
90;14;90;14;20;30;20
69;124;35;35;112;69;124
123;29;144;84;144;123;84
141;145;120;145;120;141;140
138;134;109;5;111;134;96
98;30;58;102;56;130;77
95;98;84;131;2;23;56
134;100;47;2;100;47;2
88;14;29;131;88;29;131
74;48;64;121;132;77;73
147;142;9;147;7;142;9
52;143;54;54;52;109;109
105;15;105;22;22;15;135
45;45;110;115;20;115;20
133;85;34;85;34;136;136
14;78;10;14;78;10;116
99;64;133;60;60;133;99
71;71;77;77;55;126;126
18;4;96;103;18;4;96
59;21;52;59;21;51;52
43;22;61;43;104;104;22
43;27;116;98;116;43;27
137;6;94;137;61;61;94
45;121;121;45;68;73;73
99;109;99;115;109;133;133
20;32;31;31;20;43;32
93;36;145;47;59;35;55
142;71;101;101;113;142;71
22;22;11;11;28;43;43
70;22;70;43;102;22;102
57;30;59;42;2;93;100
13;90;13;65;108;65;108
33;83;33;61;61;94;83
39;27;150;126;112;140;52
104;39;104;104;104;8;8
71;71;56;57;56;57;9
22;23;97;22;142;97;23
108;135;108;150;150;95;135
45;127;14;14;127;127;45
6;110;109;100;109;6;100
101;90;147;116;52;98;101
8;132;8;113;70;70;113
21;130;130;21;36;134;36
135;69;50;69;50;143;143
85;114;136;139;139;85;136
130;6;86;86;10;10;6
124;70;124;144;70;127;144
109;83;125;125;109;83;74
49;64;144;144;19;64;49
50;84;50;84;150;90;150
34;34;141;16;16;141;141
63;113;2;63;2;44;44
120;110;101;91;22;10;131
118;137;4;65;29;85;57
29;74;111;74;77;29;77
6;138;6;70;26;140;77
59;12;62;12;62;38;38
17;139;4;139;113;17;113
84;57;68;93;49;103;71
37;37;78;110;64;110;64
11;121;11;62;70;121;70
27;141;11;11;3;27;141
64;48;7;20;10;68;38
92;84;92;84;28;35;28
150;84;124;84;150;101;101
77;145;74;150;104;126;42
12;127;148;64;108;84;1
134;15;15;145;145;7;7
50;132;123;62;121;27;139
77;110;32;115;8;61;32
121;64;64;135;121;68;135
20;114;90;126;77;132;4
130;79;36;116;129;115;117
93;27;58;14;129;71;69
21;131;101;87;131;21;101
61;128;101;140;94;9;136
119;86;29;111;61;118;91
67;53;100;16;76;147;28
21;8;33;8;25;33;21
6;75;122;141;31;89;94
42;112;65;93;112;65;93
125;143;82;125;82;111;143
13;43;22;74;13;43;74
45;38;133;109;44;136;138
137;137;131;14;131;2;14
19;70;99;19;96;99;70
106;5;1;75;1;5;75
4;90;22;150;60;62;96
100;100;147;60;60;112;112
7;76;117;7;76;117;10
52;51;61;70;131;43;136
29;9;109;125;9;125;109
71;133;92;133;71;19;19
74;142;74;63;72;142;72
85;85;3;6;139;139;3
133;51;67;9;121;51;48
64;8;130;86;86;130;64
54;125;125;54;42;55;42
60;78;81;24;52;67;89
117;119;119;115;129;117;115
56;101;33;31;117;116;80
101;121;94;96;61;84;113
13;133;41;45;89;55;61
50;98;74;68;23;65;64
142;91;113;91;113;142;143
22;22;9;2;9;81;2
84;92;84;83;74;74;92
34;6;76;2;24;50;130
88;37;61;8;62;88;82
87;83;138;43;98;71;58
123;45;123;142;87;87;142
27;80;80;10;27;126;10
127;87;107;87;30;47;51
84;51;48;84;55;55;51
5;61;132;132;61;33;5
132;148;38;77;128;102;89
58;108;104;114;81;106;77
142;89;87;89;145;145;87
34;9;59;63;34;9;63
49;40;54;54;90;40;90
139;72;61;139;61;122;72
125;59;133;10;145;45;45
114;30;129;17;95;18;75
106;98;15;6;93;109;72
150;150;96;14;37;96;14
61;26;2;19;103;9;99
98;1;40;66;49;137;141
54;124;42;74;142;134;75
76;89;18;45;1;31;30
27;145;63;126;104;48;49
86;16;24;121;24;86;16
29;29;100;100;121;105;105
9;124;92;92;9;7;81
148;40;21;42;119;62;103
26;115;55;39;44;132;57
58;58;130;147;149;147;149
150;29;114;114;104;150;104
113;84;56;84;50;113;50
116;124;124;4;19;19;4
74;24;142;142;74;24;69
36;45;109;124;98;147;98
88;4;26;48;85;51;55
27;64;114;66;13;27;109
83;99;117;131;99;131;117
11;79;149;86;123;65;58
15;29;84;142;94;130;132
127;127;81;29;70;70;29
123;101;123;80;92;80;101
30;27;130;27;30;136;136
108;48;8;87;108;48;87
124;2;137;25;34;12;147
32;101;97;36;32;97;101
40;20;78;97;97;78;40
126;109;84;47;11;140;60
137;36;141;6;36;141;6
108;84;108;84;102;73;73
76;93;110;76;46;46;110
9;107;95;144;1;93;131
60;45;19;60;45;19;1
41;141;41;112;35;112;141
65;125;125;60;60;3;3
123;123;79;118;79;90;90
97;142;31;97;31;66;66
66;132;66;45;87;132;45
145;31;145;149;85;85;149
9;126;9;126;130;24;24
146;52;29;2;12;60;19
134;90;90;134;46;46;118
78;17;17;100;78;35;35
95;95;103;103;127;126;127
102;102;96;96;147;116;116
106;146;111;149;49;91;73
102;126;104;84;38;60;74
147;141;83;141;101;83;147
147;29;33;42;127;21;99
2;122;99;22;48;24;108
10;92;135;87;92;135;10
122;102;15;102;81;81;122
64;48;149;16;11;122;92
139;115;139;1;1;130;115
112;133;43;63;135;59;134
64;141;46;46;103;141;64
42;35;113;22;113;35;22
96;13;139;13;7;44;96
148;148;22;22;59;59;24
104;101;33;146;101;146;33
41;107;41;57;9;47;128
29;29;6;55;135;6;55
119;126;25;119;120;126;120
32;15;6;142;47;118;62
74;45;121;80;55;123;37
17;116;101;90;59;66;27
51;45;91;123;132;125;60
125;7;39;125;39;7;23
49;30;122;122;32;49;30
76;114;59;54;114;54;76
29;119;142;107;26;113;96
129;118;62;5;28;13;115
115;73;73;115;138;138;52
29;14;14;29;116;116;139
139;119;71;129;71;119;129
81;29;150;29;112;81;150
145;145;144;76;9;76;9
84;22;124;124;65;22;84
1;40;40;64;117;64;117
150;53;102;123;76;7;31
69;29;69;26;82;26;82
25;14;50;50;14;25;105
2;127;39;127;2;39;132
30;144;30;126;117;126;117
86;18;25;94;98;96;102
91;109;43;51;21;7;77
27;27;80;74;122;122;80
147;147;11;11;2;117;2
131;25;59;131;135;25;59
35;120;91;91;3;35;120
68;77;90;140;90;140;77
31;64;64;96;81;81;31
104;79;33;119;89;73;78
23;128;105;56;68;129;21
107;2;109;134;109;2;134
14;87;32;93;36;14;7
49;14;135;60;49;135;60
103;139;134;67;73;65;107
89;89;21;119;31;21;31
35;131;123;47;48;127;122
88;100;125;88;100;100;100
4;4;4;4;28;20;20
109;2;2;30;58;30;58
92;95;92;37;95;39;37
105;60;60;60;12;12;105
16;26;26;121;126;121;16
98;43;41;41;98;43;103
141;135;19;135;141;144;144
116;124;116;124;140;27;140
88;102;120;101;66;103;50
12;45;123;76;12;76;123
22;70;22;70;116;112;116
34;96;149;149;34;88;96
124;93;24;23;77;58;33
128;128;107;107;140;16;140
17;97;25;91;57;134;149
46;5;5;35;148;35;46
43;58;66;118;118;66;43
40;92;40;132;132;87;92
137;87;3;87;137;140;3
92;64;124;93;64;93;92
59;92;99;50;50;99;59
49;61;91;130;91;130;61
64;110;31;64;110;103;103
146;16;66;94;131;1;92
105;44;44;20;68;105;20
106;117;89;89;139;117;106
117;35;43;118;80;125;115
95;134;134;95;5;65;65
146;146;61;20;20;61;74
131;131;7;10;114;7;114
99;79;115;94;99;79;115
150;65;35;150;35;65;58
86;86;124;118;85;124;85
138;60;133;138;133;77;77
96;53;96;53;73;46;46
18;18;5;109;146;5;146
45;45;150;5;5;150;48
139;113;113;139;83;129;129
122;97;146;11;122;11;97
40;30;48;147;94;51;93
109;3;15;3;15;119;119
48;54;54;4;76;4;76
51;75;2;2;145;145;75
144;90;57;90;62;62;57
138;106;82;60;61;120;16
17;76;17;67;67;22;76
12;132;126;5;132;126;5
17;43;4;5;31;100;128
74;26;112;74;26;3;112
97;30;129;76;97;136;119
141;141;59;33;47;47;33
96;20;136;112;136;96;20
28;112;38;112;38;28;147
118;119;73;47;47;73;118
19;40;28;29;68;25;39
18;102;102;129;87;129;87
12;12;125;49;80;125;80
131;77;130;107;77;107;131
102;29;73;29;41;73;41
123;108;48;123;14;14;48
120;140;16;34;24;4;23
118;108;99;107;29;19;5
39;54;5;93;17;98;8
7;127;33;136;90;99;27
37;100;83;122;41;60;86
106;150;140;135;115;120;1
1;60;50;50;20;60;1
88;55;124;80;75;46;58
97;65;97;32;146;32;65
100;48;40;72;100;120;70
63;42;63;42;12;135;12
90;48;136;8;129;20;133
103;43;56;69;103;56;43
13;64;63;149;64;149;13
143;53;143;142;35;142;35
25;147;95;95;147;1;1
50;128;128;52;95;95;50
93;80;50;115;93;50;115
13;13;142;42;42;120;120
89;96;117;26;26;117;96
81;61;142;142;61;84;84
18;147;105;80;104;15;14
80;80;129;117;83;129;83
11;3;3;142;11;79;142
39;99;88;119;126;124;136
74;74;83;31;31;83;11
94;95;68;68;94;95;133
101;3;114;110;96;132;10
60;96;17;88;17;88;60
94;15;13;46;80;110;48
122;61;61;95;122;136;95
26;116;13;146;17;146;143
12;100;130;37;130;37;12
34;69;46;69;46;21;34
62;116;116;78;78;24;62
120;133;133;136;120;149;136
113;65;73;127;123;83;35
150;25;113;150;29;29;113
19;56;72;72;33;33;19
130;111;111;126;73;126;130
133;61;40;61;40;133;94
36;26;26;97;97;36;85
16;16;139;22;22;132;139
35;87;42;42;90;90;87
145;5;42;18;83;145;145
59;23;88;52;59;52;88
100;4;94;4;94;100;98
99;55;121;21;5;46;126
90;121;95;102;81;62;143
114;90;114;90;76;127;76
69;104;104;59;87;59;87
128;73;9;79;102;123;124
69;108;108;25;58;58;25
86;86;127;82;145;127;82
20;104;125;32;120;124;56
6;124;6;111;111;124;68
65;36;37;36;95;65;37
110;114;71;132;12;98;32
45;54;1;29;54;45;1
127;11;141;85;88;23;105
147;46;74;74;102;102;46
17;6;29;6;36;36;29
25;50;135;4;134;90;69
117;48;19;6;117;6;48
71;103;33;101;84;51;109
6;132;142;10;44;6;21
3;91;108;38;40;101;48
74;116;10;129;129;116;74
110;16;110;102;16;26;26
39;91;39;81;9;91;9
60;95;123;27;123;60;95
8;5;133;134;33;60;105
72;83;55;119;49;86;46
37;37;72;133;133;72;74
115;26;4;4;115;26;82
138;64;87;132;111;19;5
83;134;115;43;137;61;113
47;116;97;107;97;107;116
40;20;101;20;58;111;59
69;84;57;111;69;84;57
20;147;131;147;20;131;90
26;138;73;2;78;96;94
4;111;52;123;4;52;111
23;110;61;79;110;79;61
53;75;31;139;79;107;150
64;97;45;64;45;97;121
144;66;66;144;35;135;135
111;125;122;91;27;16;99
111;58;58;145;145;92;111
34;128;59;20;128;20;59
121;114;147;63;121;63;147
15;118;120;116;126;33;83
61;140;40;132;8;139;143
29;48;29;88;118;118;88
66;9;102;119;98;94;138
105;84;66;66;84;14;105
79;79;27;62;62;52;27
127;110;61;49;110;49;127
14;108;98;56;98;56;108
142;122;109;101;32;124;64
97;20;97;97;57;97;20
52;118;75;80;77;29;19
58;58;8;43;8;83;83
144;144;131;122;10;131;122
93;93;102;93;51;93;102
82;96;96;10;103;103;82
87;87;51;42;42;138;51
101;49;48;20;101;48;49
37;137;137;67;59;37;59
141;55;46;67;84;114;104
19;52;52;66;19;66;89
38;31;150;8;150;38;31
69;14;14;69;121;69;121
41;117;41;4;7;7;117
149;149;148;148;29;29;27
50;79;79;50;29;28;28
72;60;72;54;60;69;69
128;128;133;5;5;16;16
87;72;27;87;107;27;72
78;25;136;116;66;115;66
116;116;19;122;122;68;68
39;12;39;55;80;55;80
12;40;72;40;72;150;12
82;141;9;55;11;89;42
98;39;142;142;137;137;98
135;129;129;144;93;144;135
63;65;26;96;112;58;90
76;59;76;3;59;33;3
5;78;5;78;34;34;47
64;82;64;88;64;64;88
33;15;36;72;20;137;147
101;44;145;95;125;143;35
60;70;70;27;17;17;27
26;65;141;67;67;65;141
76;5;58;40;89;130;38
47;110;91;147;91;47;147
129;36;58;42;83;7;136
124;29;124;22;29;29;29
106;36;106;108;36;120;120
66;8;60;8;35;35;60
125;119;119;88;88;35;125
101;51;51;91;106;91;106
4;95;86;127;86;95;127
13;98;115;146;28;9;81
46;28;101;28;46;122;101
5;150;4;52;107;95;138
136;60;60;65;136;112;65
32;119;119;90;49;49;90
44;127;83;92;127;83;92
41;22;36;144;125;100;126
40;73;28;120;53;48;50
73;5;3;108;91;109;88
135;16;136;45;45;136;135
63;47;8;94;94;63;47
108;148;65;74;12;30;140
72;65;31;83;142;126;71
16;19;37;37;19;62;62
13;149;13;149;32;8;8
84;80;8;22;118;140;100
103;139;26;63;4;122;150
21;74;95;11;74;95;21
91;4;87;28;139;53;138
145;121;145;54;121;54;25
104;45;123;104;119;45;123
9;106;122;18;128;34;24
66;131;123;123;131;71;71
142;72;135;149;4;118;26
12;8;92;84;90;97;66
143;143;85;95;85;60;60
39;90;39;46;80;38;51
43;113;94;43;15;94;15
46;46;31;111;105;31;111
25;10;77;77;10;25;142
131;22;22;99;131;102;99
112;143;79;124;1;107;44
134;130;134;50;31;130;31
46;36;38;36;93;93;38
93;79;79;48;2;48;2
113;150;18;70;126;31;66
2;126;126;32;72;132;1
134;30;39;42;64;117;51
9;41;72;72;123;9;41
102;35;18;90;90;35;18
30;23;147;1;71;98;67
137;7;134;7;119;134;119
71;123;2;42;38;144;41
144;5;146;5;78;78;144
6;72;61;72;54;54;61
113;28;28;50;50;113;103
63;14;103;128;141;37;46
41;29;29;49;55;49;41
29;29;21;149;25;149;21
58;13;69;56;69;58;13
129;149;48;17;114;33;8
51;143;63;5;61;138;71
46;16;50;103;74;69;115
96;25;125;125;25;23;23
6;86;86;63;63;95;6
147;147;69;94;94;69;9
5;5;131;82;82;11;11
145;104;136;94;31;100;130
139;135;45;78;42;135;141
115;122;82;143;68;138;48
138;135;80;135;38;38;80
62;86;2;25;124;53;76
5;81;38;27;60;149;54
130;146;146;130;3;126;3
66;66;6;28;73;28;6
95;69;65;69;43;65;95
103;131;87;133;39;108;25
54;80;112;54;121;121;80
127;97;127;116;122;116;97
11;12;12;19;15;15;19
81;107;141;9;107;9;81
145;127;138;138;52;127;145
51;45;125;146;55;85;91
1;128;128;143;1;132;132
113;56;74;74;45;113;45
115;15;60;79;71;46;111
98;36;98;6;65;6;36
114;149;121;114;149;127;121
26;36;13;17;36;26;13
7;7;7;95;7;20;20
78;10;140;10;60;78;140
81;33;33;18;96;81;18
99;99;41;102;41;37;102
12;114;114;87;128;87;12
92;84;84;53;89;89;53
2;52;34;82;118;91;144
50;50;5;47;5;21;21
139;101;101;41;7;41;139
10;36;86;15;139;18;88
102;69;64;136;78;9;28
132;83;70;67;18;33;85
122;137;126;137;70;70;122
79;106;145;143;5;110;53
88;89;46;3;150;16;73
54;21;148;148;90;21;90
76;75;137;39;60;62;140
30;104;122;53;30;53;122
91;35;75;15;75;15;35
144;144;143;20;20;45;143
35;11;81;67;110;43;114
103;129;103;58;119;129;58
90;71;28;67;53;12;143
136;130;94;94;130;136;10
20;114;29;71;40;38;115
110;110;14;61;14;147;147
76;7;127;85;70;46;99
47;47;84;117;117;117;84
127;127;70;31;70;55;55
18;21;125;21;125;18;126
114;51;120;113;123;70;121
49;98;111;111;50;98;49
72;106;106;95;43;72;95
90;16;134;16;140;90;134
104;144;90;104;28;144;28
100;35;7;35;16;16;7
61;43;144;27;144;27;43
79;94;97;79;3;94;3
10;98;93;93;98;10;95
142;52;11;52;142;19;11
142;109;25;142;41;109;25
117;24;69;117;24;69;117
45;135;90;39;39;90;135
41;117;117;113;28;41;28
130;146;146;51;130;46;51
60;38;114;135;77;126;139
48;140;19;68;68;140;48
102;116;74;74;133;116;133
128;106;128;3;37;106;37
27;79;84;79;84;27;85
34;138;148;29;41;38;87
17;115;9;9;130;115;130
80;44;20;20;100;44;100
26;77;47;100;87;84;102
3;88;83;49;132;94;117
137;120;19;131;127;92;56
58;129;47;42;42;47;129
54;128;54;54;128;94;94
14;59;134;14;5;59;5
89;74;8;74;89;41;41
54;132;93;46;54;93;46
2;83;83;100;20;100;20
120;69;141;47;3;8;56
130;38;32;32;39;39;38
3;45;149;3;149;45;122
19;30;30;19;54;91;54
106;97;105;15;29;17;19
123;65;95;18;123;65;95
75;24;75;112;106;24;106
137;137;78;56;143;143;78
45;145;5;145;88;45;5
93;147;120;56;71;130;43
37;61;37;129;129;61;28
116;103;1;124;1;116;103
47;74;28;120;141;41;16
102;100;141;100;141;64;102
60;127;33;60;60;33;127
100;59;143;12;59;100;143
35;70;134;35;24;134;24
20;13;107;81;132;85;47
105;33;105;130;146;130;33
69;69;31;97;140;97;140
67;135;4;63;99;8;6
26;131;89;131;67;26;89
27;110;94;33;13;147;70
120;88;88;56;92;120;56
92;55;140;140;7;92;7
9;9;114;49;49;85;114
136;43;40;54;88;38;99
64;75;26;49;79;40;148
133;104;49;71;84;80;130
91;41;128;128;41;106;106
60;67;114;39;118;116;81
87;117;41;87;20;94;66
122;53;42;139;120;25;89
31;133;137;69;148;64;67
149;105;94;94;113;149;113
134;46;126;46;134;126;95
23;13;13;55;122;55;122
15;120;97;107;98;104;84
74;128;64;63;52;17;145
32;38;44;93;102;147;37
41;94;108;37;108;37;41
100;24;24;24;24;108;100
122;33;105;60;113;19;128
9;129;13;83;44;18;19
58;143;7;47;58;7;143
79;79;111;138;79;138;111
62;106;119;131;20;89;116
35;113;15;143;49;131;143
119;60;56;56;107;107;119
38;139;139;127;127;10;10
24;91;146;100;58;19;34
132;21;40;148;21;148;40
26;11;26;141;75;141;11
51;35;9;35;51;11;11
120;109;139;34;94;123;101
116;121;121;97;97;116;75
12;30;44;5;5;44;12
135;133;22;22;135;118;118
30;57;73;44;119;149;147
7;29;100;100;7;29;140
46;73;47;24;25;146;52
50;20;8;34;28;6;41
125;138;37;79;17;148;119
5;52;14;3;42;142;75
4;71;10;71;10;128;4
17;131;74;98;64;120;87
118;9;85;138;144;59;59
78;26;70;72;50;11;4
150;132;150;108;56;108;132
