89,78,-48,-46,1
57,48,41,-7,-13
34,-10,14,-83,-90
24,55,22,-59,65
88,62,95,33,48
-92,15,19,-29,-77
30,90,81,21,21
-18,-50,-51,-54,29
-1,75,47,-27,-12
37,80,84,-29,80
59,42,5,-68,-97
85,94,-50,56,31
84,3,-54,100,-53
-18,66,62,-55,-74
83,-40,-92,-10,-62
92,93,-51,-7,-94
-31,57,-9,22,80
30,99,-31,69,85
-18,-81,-60,66,63
-52,-98,55,13,53
-71,-7,55,18,60
-63,-3,67,92,-24
14,9,63,-32,-35
90,-45,88,8,78
-20,17,-84,-10,36
81,-82,-21,-38,68
21,31,2,-51,52
-40,44,-38,-55,-34
81,-24,91,54,55
19,35,6,-10,-37
69,47,-94,87,-84
75,40,66,55,91
-59,59,-25,17,100
-5,29,-35,-54,58
9,-50,-64,69,-15
-57,-22,83,-36,51
-64,34,-21,75,51
16,42,21,55,10
25,-53,-28,-97,37
-81,-19,-34,9,89
96,79,36,-71,-35
61,55,57,-72,-17
92,93,3,32,-83
34,30,74,14,11
-15,-57,-25,35,44
-93,-60,51,-68,70
88,10,32,0,55
-39,-87,36,91,29
73,-98,33,-58,-50
-67,71,38,-78,-91
-81,84,-12,5,-73
69,-80,37,79,25
6,18,24,-38,-60
90,-13,84,-80,91
-88,-65,-16,-90,22
42,86,-71,-25,-25
67,44,8,8,40
90,-11,-66,19,-90
64,-22,82,42,65
73,12,59,-70,10
70,11,88,-14,11
-43,-72,17,-38,-78
-84,75,-6,-28,-75
-20,4,2,7,75
-87,76,52,-48,26
-70,1,15,35,70
-64,8,40,-69,43
54,37,85,-72,-11
40,-35,-21,-96,83
68,94,46,61,11
-48,-43,96,-95,77
30,-29,40,-28,-97
36,-32,45,-97,-53
-73,-35,62,-78,28
58,6,51,12,-58
-42,-29,-62,-45,17
48,-53,-18,10,29
-42,-35,-57,13,-89
7,50,68,6,7
-20,-79,48,-97,-61
61,73,-27,-32,-23
-36,-46,24,92,1
-20,-80,-30,-24,31
-69,27,0,-25,-22
-68,88,76,-28,-56
-91,-56,30,-4,-27
58,46,100,-41,-87
-41,23,8,-98,-49
-69,-90,55,-19,32
-15,80,59,96,36
-90,-10,-76,49,45
-52,-69,-65,40,62
-20,72,-9,-28,59
-59,-97,-27,32,-18
-49,-10,7,54,-69
56,19,7,-46,-55
-32,19,-26,-80,25
59,-10,-6,-10,-23
32,42,-9,-14,16
-18,-80,-95,-67,-4
94,-74,51,80,-81
29,77,-30,-91,29
15,-91,-39,-37,-35
100,-73,-62,84,-29
63,64,-22,77,19
-49,-44,-85,25,48
0,-17,-47,66,-53
82,11,96,-70,7
-69,7,14,92,24
39,16,-91,-84,-6
38,-4,74,44,97
-71,-37,-54,-88,-11
16,80,-89,-37,34
45,-28,41,-76,68
9,-84,-49,89,-50
74,94,89,-45,-1
70,63,77,73,-76
-81,30,16,-65,-28
-93,1,50,-80,-32
4,79,21,41,46
-5,86,79,-18,56
-47,75,-5,-87,17
54,-77,-74,-82,-29
-61,-86,-87,-15,95
-71,-6,95,-3,26
13,-51,-39,-79,9
-33,-36,-83,99,15
46,92,-72,0,-83
35,-57,52,-17,86
-25,-20,66,34,59
-57,-14,42,71,64
-4,79,-7,-16,69
-43,61,17,86,-57
-34,-10,-33,36,84
-96,-89,37,64,-84
-66,8,-82,-24,79
-3,-16,1,29,-20
8,63,-73,-2,93
34,-79,-86,97,-99
51,-63,-41,57,-5
56,-61,-47,-53,-57
-74,-19,-13,-12,-30
39,67,33,-97,50
-56,11,-31,-18,11
-55,86,31,-8,73
41,-47,-17,92,44
-25,64,-56,57,99
88,-52,-97,43,-75
74,-24,48,59,22
-91,-1,-63,-76,77
-55,-39,27,-5,93
-45,-93,32,-28,-39
-93,7,-76,67,94
-72,31,-61,34,-27
17,76,-57,39,74
59,75,25,44,-22
-68,-41,3,46,95
-61,20,-92,12,10
-79,15,84,-61,-40
65,-28,-9,70,-74
-71,94,-39,26,-41
-51,-14,3,99,-80
26,-28,-73,45,-51
-43,7,-45,61,-19
-24,-39,-48,-70,10
6,74,-1,-56,-11
41,20,39,-99,-1
58,41,77,-51,75
-67,26,69,-94,-66
72,46,18,70,-63
79,70,32,-66,-93
38,-29,52,-18,-82
20,-97,4,-4,-40
28,40,-67,62,0
61,-10,95,73,-18
10,40,21,36,25
38,-47,-30,43,8
50,-88,-11,-74,0
20,57,28,5,81
99,-90,-97,-4,-42
28,45,62,-95,-17
-20,62,51,-74,-81
3,-45,-99,-42,36
68,67,4,91,83
65,-1,-10,-96,-41
54,60,63,44,17
-22,55,78,87,19
21,30,-33,-28,38
1,5,77,-31,78
-10,17,92,-41,-35
-45,-96,85,-5,70
-34,50,39,68,-2
70,-25,-27,-70,-81
50,69,-49,36,-57
-4,-73,49,-11,-22
48,57,-44,79,-54
71,-95,-60,-24,-77
34,-79,-56,-74,-44
38,9,49,33,13
9,55,1,54,-54
75,-61,68,-64,81
23,85,-33,45,-83
3,-9,-17,-47,64
71,15,31,45,-53
18,48,-26,55,-69
-72,34,36,20,-55
-99,16,78,-47,-17
38,-11,1,-28,-37
5,66,100,-40,26
-87,45,1,-19,-55
-40,-77,32,77,-93
0,-11,89,47,-3
-58,-86,97,-91,-93
-39,-92,58,-63,11
-89,5,-50,-86,35
-95,72,-72,-98,-70
-60,-97,-22,-4,61
29,-87,-84,-22,4
60,-52,-26,-19,12
94,-62,-35,-35,-45
-13,-36,-96,96,0
27,-16,-66,27,-60
42,59,-81,-57,21
38,-69,-58,2,-62
-46,-74,21,-1,57
63,-35,-6,-76,-71
5,69,97,-84,-35
93,-88,65,-47,8
81,30,38,-64,-80
37,-30,52,-16,90
-28,81,24,-85,-4
74,21,-87,-97,-68
-48,-15,70,73,-36
4,43,32,36,4
-58,54,-51,95,-54
52,-98,30,-98,31
-60,-5,-34,76,44
-29,68,-14,-73,9
54,55,-19,67,-47
30,-77,-63,-89,-72
-61,6,21,-60,-34
-7,-9,51,-48,6
81,39,36,-90,68
-35,15,-3,-78,39
5,-43,-9,82,-52
49,96,-98,-90,15
-77,-48,-76,-30,61
-29,-19,36,3,44
-99,-80,87,-30,100
2,61,-64,-80,35
95,-63,-34,17,91
4,-44,-13,89,93
79,30,73,-23,10
-94,54,41,-6,-56
22,-38,-54,11,-92
74,-55,-15,65,-7
72,-5,11,11,-5
-6,78,88,73,-48
-76,77,-17,28,29
50,-63,-31,50,97
-59,-77,-31,85,24
-32,-16,-63,-11,48
-1,43,6,-48,-48
-34,92,10,-4,-6
-67,96,82,-93,5
75,-74,85,-39,86
14,75,91,-37,-45
81,16,25,22,-3
-85,-48,83,-59,-55
35,71,-13,-6,-70
84,-94,2,40,-56
-16,-95,-42,82,91
-88,29,82,-77,-44
8,83,45,-60,-92
82,49,53,52,49
83,-8,-39,0,25
22,91,28,-68,40
-17,-20,-44,15,98
38,47,-6,-44,20
-92,-74,54,-87,20
-63,27,70,9,-35
-40,-1,28,-60,37
59,83,-51,-60,-68
95,-7,-84,30,-53
10,-38,-31,71,-68
67,55,-12,-46,75
-35,-20,45,-21,-12
38,-63,-25,4,80
32,48,35,-44,-56
-45,-18,-12,-24,54
-17,78,32,21,19
49,-5,21,9,71
27,12,74,37,-82
-89,59,-57,-70,-12
38,76,17,-49,27
74,-65,70,-84,58
-12,-38,-77,-18,66
13,-91,-40,49,-63
61,26,71,46,-57
30,-76,40,-3,47
46,-81,30,-59,18
27,93,-30,-93,-52
-32,61,-96,-87,8
90,40,-81,-59,24
-74,-84,33,6,-7
-5,60,-37,33,94
-40,60,-28,-39,-61
-38,13,-20,65,93
-47,47,97,-62,12
-35,57,-13,-6,44
2,-57,-98,-34,38
-96,71,-59,-68,62
68,45,62,-69,83
-50,-27,-82,57,68
28,-39,-92,-97,64
-36,33,-94,68,-31
15,-90,-14,38,-32
15,-24,-35,-17,61
-92,-53,41,-67,-14
-19,48,33,-10,90
-39,6,85,37,99
-75,95,99,-59,18
-99,58,27,-27,-12
89,64,-49,67,38
3,-1,3,-10,91
2,-94,-60,73,-40
40,22,80,25,-50
5,-48,-6,23,37
78,-71,56,51,65
-32,-5,23,-86,-43
71,15,20,-36,13
85,36,-42,92,-2
74,53,-55,93,38
9,-15,96,21,81
-29,-66,-2,-12,42
94,80,56,72,-34
-16,-4,-99,3,49
-46,-85,-68,11,-98
2,13,-22,-16,43
-31,54,-57,-73,5
-83,6,-32,-96,-47
68,65,-56,-45,-93
73,-68,47,-45,-20
-74,49,-91,-23,-95
31,-47,-4,73,-45
-32,-38,25,-57,37
-40,-19,76,-50,48
3,63,-66,24,-72
-91,-85,61,-87,44
4,-37,50,-64,-3
55,-90,-52,-81,27
-55,31,-47,52,82
46,74,18,9,-73
98,64,-25,-87,43
-77,-98,-32,29,-22
-18,58,-24,-63,-56
84,-78,53,-38,62
95,-92,-89,-61,46
17,-28,-16,-24,43
51,12,-50,54,-81
65,-20,51,89,-61
68,1,-62,-2,79
-30,-24,-98,-62,-72
-90,66,-75,-95,-74
-78,-7,81,-25,-19
-63,83,-34,-25,0
44,42,72,-64,-84
74,40,83,-83,-59
55,37,18,89,94
-91,-35,40,44,64
12,-4,26,6,-54
33,-5,-74,-80,-82
40,-2,94,-32,-30
-92,44,-32,-2,86
-46,-71,-77,-31,27
-68,57,37,-93,50
83,98,8,-59,-11
-67,-85,-25,3,63
19,24,-12,-79,-68
38,46,-53,-93,-65
-86,-15,-93,-81,-85
42,15,-17,-44,-96
-32,-25,-69,-82,6
81,-59,-37,65,-8
-87,-11,-38,-92,-31
-3,2,-68,-45,85
-7,-87,-41,-98,-75
-76,-71,-63,-56,-40
-85,76,77,-23,53
36,49,21,12,55
54,-54,84,-85,-5
50,-33,84,-37,56
32,6,22,32,-36
-91,-66,-44,-68,-41
-76,9,-80,4,15
67,-5,-35,-74,-26
6,95,32,34,99
-26,-96,-54,-20,29
8,-21,46,-46,4
-71,-17,76,4,-43
85,35,-62,-12,-43
-42,-64,-4,-27,-87
-20,74,14,15,-90
16,95,-98,8,48
-60,93,-70,-50,35
30,2,-14,44,-35
31,95,-40,-48,0
-76,-54,-23,-45,-5
54,12,15,-22,11
-17,71,54,-88,-64
-99,-34,73,76,94
76,92,51,-78,60
-99,-54,-90,-63,-4
-8,-91,-62,4,-41
41,70,76,27,77
-30,-18,80,-2,5
-20,16,34,-77,30
73,8,85,52,-43
73,-16,-56,43,93
-41,-26,-12,-80,92
12,93,-2,56,-63
44,-96,99,22,-7
-87,-56,98,25,99
77,38,-46,-17,26
-94,63,-29,95,-91
-91,-54,-67,96,69
12,-86,40,41,-6
96,88,-32,-47,80
-52,-70,-29,73,-94
-49,78,16,-68,-74
-45,-64,67,-85,98
15,-72,17,79,-31
-89,-65,-12,88,26
-6,9,93,-9,21
60,47,39,-47,54
-98,28,-3,-12,43
56,-48,38,-7,-27
-78,89,-72,-73,-87
-76,-63,78,-6,-93
-71,7,56,-22,-37
81,-49,82,31,-77
92,13,-81,-6,17
44,61,44,-31,-28
-29,35,-37,86,96
-52,-85,79,-18,29
53,-25,-62,69,-99
-87,19,10,24,24
81,-23,37,-53,27
6,-4,86,36,-62
-87,11,66,13,-97
-16,-70,52,-4,-47
43,-42,1,8,-27
-72,62,95,-91,-2
59,85,50,88,-97
-29,-92,-89,-87,97
27,66,87,61,-73
-60,-90,-96,26,54
-66,-18,36,87,44
-56,-98,82,13,48
23,-56,-47,-18,-40
33,-68,-65,-81,53
-28,63,-30,46,-84
43,47,-71,-47,-88
-74,13,-10,94,-22
19,30,52,-13,-64
-24,74,-56,-26,-91
-38,-30,31,-16,-2
-46,-2,37,-41,-74
51,8,62,50,74
-92,-57,82,39,-84
10,-28,41,17,-3
-77,-19,75,81,95
-78,67,-76,69,-90
69,15,56,-60,55
27,-64,19,49,77
-57,-34,-45,34,-63
36,-38,79,-95,100
-95,68,-33,86,86
-82,52,-54,-7,-27
-62,30,-86,-60,94
-90,-88,47,-57,-11
-62,58,7,4,22
6,-13,36,-35,-78
83,97,9,16,31
28,39,10,-15,83
17,89,90,46,-57
-2,-19,-15,0,-1
80,-55,-72,-57,64
30,-73,-94,66,22
-23,87,4,-32,-12
-57,-90,9,87,-93
-7,55,95,-76,-98
-29,62,44,49,-77
99,38,12,-40,-38
-15,74,-61,-62,17
21,3,70,33,36
36,97,-63,-39,26
-48,28,-23,-77,82
-6,-72,20,40,85
-48,-13,4,95,85
-37,-94,97,-67,16
83,-38,80,32,-27
-91,-30,-96,34,-60
33,-84,27,89,51
-88,-28,-56,42,-5
-48,-41,-11,36,33
-80,-73,-58,67,27
-24,82,-34,-11,-17
-64,12,92,32,-68
28,44,93,16,93
-60,45,-12,-51,37
38,-54,92,73,-81
-22,60,4,-67,-41
-60,49,67,-47,-54
73,37,-52,92,3
12,95,-44,50,-18
45,60,88,-82,80
-52,-64,72,82,7
-55,-94,34,68,-11
-18,44,-48,-36,49
23,-63,7,-98,-29
-68,-30,46,-23,41
-33,84,-8,60,-29
-32,-69,-55,75,20
-14,45,-90,-71,-48
47,-94,-9,-55,62
-95,77,13,-93,-3
90,17,21,48,-12
21,-67,-10,-46,-8
-10,69,19,-96,3
18,-9,-6,-38,-17
-16,-82,-75,39,-17
29,-67,-2,-67,65
16,71,-94,-61,15
57,5,27,-4,10
29,-60,-12,-31,-66
13,84,-94,-32,3
86,-23,-63,92,-90
-17,50,-50,62,-50
-21,-16,55,63,-66
40,-52,30,85,19
65,49,8,-56,-35
6,-46,91,86,32
-70,-66,-78,-64,3
80,96,33,-63,-41
-46,-62,-50,92,-69
51,-43,-44,-90,40
-56,72,33,-52,77
80,-84,-26,68,-60
73,55,26,-64,38
10,39,14,28,37
50,-58,35,-46,-77
11,92,4,-58,100
-97,-37,-19,27,-99
-16,-14,-97,-70,-27
-23,79,86,10,40
-26,25,-9,-44,35
98,90,3,-14,-25
22,-99,-18,18,-51
-36,-27,4,-19,25
76,-12,-96,43,-34
31,92,14,87,-12
1,-86,-44,-20,-23
6,-31,-68,69,7
-80,-34,87,-14,-48
30,97,59,22,30
14,61,-90,51,77
-26,-97,97,-6,30
12,-80,-51,-48,41
-29,-74,-27,-60,-14
-35,-67,-86,32,-39
-36,2,44,-61,-77
38,38,-13,-1,-58
-55,44,-89,-9,35
80,6,4,28,-22
-69,-2,45,-12,-48
41,88,21,6,-43
21,-18,-32,32,30
-56,-75,9,-53,-49
96,-84,-42,93,-86
53,39,95,-18,-53
-8,6,-74,38,-87
95,7,74,-3,97
-45,85,52,2,9
29,6,-97,-18,11
-95,-64,-23,41,-13
85,-61,-19,-30,28
44,59,-72,-15,62
-11,14,66,-19,28
-87,16,62,-62,-25
-41,-38,-91,-19,-34
-46,88,-57,12,-84
-6,-24,96,-56,-58
55,64,55,-30,64
-17,-14,-91,-63,-82
70,1,98,0,-90
-98,-59,50,15,22
9,-58,-15,99,39
-2,24,100,-62,99
58,-91,-61,53,-66
-66,-85,-88,46,-53
50,9,-58,80,-7
55,-6,70,-74,3
-27,95,-78,65,-39
9,8,54,-73,-84
2,49,21,-70,44
-17,-81,-83,-19,17
-90,74,-80,-52,-29
93,-19,79,1,-18
30,29,-69,-36,-53
61,-37,-32,84,66
70,39,-7,-28,-48
-8,57,29,29,69
72,25,-10,-22,-67
-94,76,-66,-42,93
-31,-34,19,30,88
-1,98,53,94,16
-67,-35,22,15,-54
75,73,-69,41,56
20,-69,51,-18,79
-39,27,-60,-66,57
-35,-54,45,-46,-11
-5,-18,71,84,53
27,6,-34,73,84
36,14,91,4,-77
76,-39,-83,94,78
93,-13,-59,24,8
-62,99,-69,-73,69
43,21,-31,37,-85
-9,25,-65,-54,69
-93,88,53,-75,-91
90,-49,49,-17,-85
-92,-29,-72,77,-17
13,9,-5,96,15
12,6,72,93,46
45,18,-73,-46,-56
58,-6,-56,-16,-13
37,-89,-32,-82,69
-45,-44,-69,8,83
98,-9,-43,-97,-13
61,29,-43,10,-37
75,-57,67,52,16
-28,38,-13,-33,-11
-42,84,-7,91,48
-82,6,-70,-11,59
24,-50,36,88,-86
89,84,-38,-84,-54
31,-95,90,43,-64
20,-9,-69,32,-32
-79,-58,42,-63,23
-60,38,-23,-84,-84
-27,9,45,40,2
4,-64,56,81,-95
-51,48,2,79,-50
-99,97,22,94,-65
-69,-9,32,-87,-8
26,-90,27,-62,91
-85,68,-65,81,-77
75,-35,25,92,61
34,82,34,-61,15
6,93,-74,4,-90
-88,-46,71,16,-35
54,22,50,79,-90
99,57,-27,61,38
32,91,56,-48,59
45,19,-43,-30,10
-10,17,-89,-97,100
-80,-63,-89,-4,-71
47,46,36,51,94
79,-25,16,76,-76
41,-80,-2,-16,-26
100,19,97,-39,26
1,97,-63,-23,0
6,29,-63,10,65
24,19,27,100,-22
-43,-72,59,31,58
82,31,-76,-60,8
-62,73,27,46,96
-96,78,95,-84,80
98,-42,-21,17,-24
-1,38,58,-39,61
-97,-44,-69,-55,30
23,-76,-59,8,11
-21,-63,-1,2,6
-67,81,3,6,4
18,65,40,15,-96
79,74,49,-89,8
-95,-57,-92,-53,-17
66,12,16,-44,-48
82,32,-15,-41,90
41,44,-28,82,73
-35,-36,82,84,-20
52,-40,-22,97,68
67,-24,79,-10,-49
-73,92,27,-69,-34
-18,-3,63,52,-17
2,-40,-5,14,4
12,31,-68,50,-42
72,76,80,-41,-31
-92,79,-48,-55,-70
36,-43,-77,-1,-89
-35,23,84,45,71
-74,73,88,52,61
39,27,-93,-50,69
-3,-18,98,67,-82
7,70,-15,-91,-62
0,82,67,-47,16
-80,-47,7,-14,-21
15,41,-85,-26,4
23,-29,-45,79,-63
-34,52,-75,86,7
87,-58,-61,98,78
70,-64,59,-59,-67
-65,4,34,43,91
53,64,46,50,80
-70,77,12,-98,73
-35,80,8,28,-65
7,-99,35,-45,-53
-28,-77,71,-82,-80
-74,46,-74,5,27
77,67,26,67,-3
80,-50,31,-80,84
-87,1,6,22,-50
29,-43,-46,-39,65
-23,-86,-95,90,-41
71,34,-46,-12,22
-86,-94,-66,4,79
-53,-26,-50,71,64
-13,24,-63,84,-69
-10,0,42,66,63
-53,26,-58,19,-94
24,57,-46,-14,38
91,43,34,10,-26
67,16,-30,-14,78
-43,-42,94,-48,-24
97,-49,87,-53,43
-83,79,-32,-68,-24
-18,-20,-17,33,81
81,-57,27,-8,9
54,60,-86,49,53
99,-50,-61,42,7
51,88,-65,10,-72
-17,-95,21,68,-19
44,78,-50,48,-60
-92,7,34,92,-31
55,83,-95,77,-92
39,58,39,23,24
-48,-71,57,-32,-88
-47,-22,-6,-62,-19
51,19,68,97,-52
40,-71,-54,-79,36
46,69,-84,57,6
20,52,-49,-10,4
-13,22,-51,43,25
-86,1,-7,-9,51
8,61,38,61,69
42,-74,-23,-98,-51
80,7,-45,18,47
-44,-91,-32,47,-7
-37,96,-94,24,-71
-76,7,9,37,65
65,9,62,25,-6
69,-16,-9,-61,49
-58,-38,86,-45,51
5,59,-92,-35,95
-32,14,11,63,-87
29,-78,8,28,2
-8,-5,95,-89,24
68,-79,53,23,-4
-50,-14,21,66,46
-10,-63,15,55,31
-1,-73,-38,-51,29
78,-73,43,-22,86
-45,43,-32,-60,22
-68,-66,39,-9,-27
-58,68,-26,99,96
74,37,-27,-25,-52
-16,-54,-38,24,68
74,-8,-92,35,-48
71,-13,-61,-5,-81
-36,5,-19,-56,22
-71,75,-42,37,9
-44,32,-98,8,11
66,-36,-78,65,91
80,72,32,86,5
20,81,6,-77,-72
66,-51,30,27,37
12,-72,63,-29,-65
-79,77,2,-65,-64
-15,-82,77,85,-85
67,-15,2,67,90
25,88,-62,-94,97
43,-49,36,90,-22
76,48,-81,7,-4
85,23,1,-45,-73
-67,-3,28,36,4
31,13,93,44,47
-23,-29,-33,-94,6
80,-28,-55,-23,-62
96,-63,-11,-34,-77
-94,39,19,41,-5
-91,95,20,25,54
46,46,-33,-94,-1
-22,37,-64,-30,-87
91,-34,-77,-37,60
-67,21,-15,-7,17
-59,-89,21,47,-41
37,34,-13,48,90
26,-27,48,-31,-62
-79,41,-34,61,3
-76,-78,61,54,1
-19,-71,96,87,-29
-88,73,-4,-17,43
-28,23,19,47,-86
32,33,9,-60,24
77,-25,28,-58,-67
76,34,80,95,-90
75,-68,77,29,-86
-74,20,16,-26,-20
-3,-63,86,-3,46
-41,-3,64,-28,94
21,-53,83,-44,95
-76,83,92,81,-32
29,35,-89,-21,-95
35,-33,75,-6,35
30,-28,-93,23,86
43,-44,25,100,30
-2,-48,-84,86,-88
-87,-67,88,84,50
-73,41,-94,-19,-71
13,57,42,-57,-71
70,-54,-84,-94,69
-89,-74,-49,-41,-80
35,-93,-16,12,14
-6,81,-34,-97,28
-25,30,70,-74,-41
-51,52,39,-82,66
42,-43,-91,-91,-17
-64,-45,69,-98,-69
72,12,-11,82,-75
-95,1,-96,-16,32
-26,-12,44,1,-68
-37,-89,78,-19,6
85,-2,11,-47,43
3,80,47,-4,89
-28,39,-34,58,49
-79,15,61,-32,100
89,-75,78,71,-35
4,-83,86,76,83
10,1,-55,62,39
38,60,-85,-23,-84
49,73,35,-13,91
-1,-25,23,-42,21
83,-74,4,34,73
19,92,62,49,-1
-10,44,31,60,37
35,87,-54,30,35
54,-75,17,-81,1
-7,55,-36,-58,-32
66,-21,16,-23,84
75,-30,50,37,-25
37,-84,95,65,95
-39,-23,-19,17,57
-10,20,25,73,-59
1,-18,-83,-73,-92
-9,-76,-98,-11,16
45,-9,-14,83,-97
70,82,-89,2,34
-46,-22,-26,-19,-45
-30,-71,-84,-80,2
-70,-35,-8,52,1
-98,-94,-71,-12,39
36,-92,-72,20,27
-50,34,-7,16,34
85,-56,-48,63,-20
65,-75,31,-38,-9
-92,-35,99,5,20
-58,31,94,50,47
-94,100,-68,-7,-27
-30,-35,-80,-69,-26
48,57,-40,55,67
-41,-21,63,63,74
100,55,-79,55,-83
6,63,-71,42,-78
-87,27,-1,84,-91
26,-85,56,-30,-77
35,-92,36,-6,-25
80,-3,-3,40,14
-55,28,65,44,-89
-75,100,38,24,-94
81,-5,51,15,37
-26,-62,-68,-69,65
44,-63,62,6,4
-19,-14,-94,23,65
9,-37,57,11,40
-78,-61,67,24,24
-14,-70,-36,45,-14
98,60,45,19,61
9,65,-95,27,33
-73,-5,-29,58,-20
-68,43,2,81,32
-54,43,-85,-95,-11
19,-46,83,45,-63
90,33,-44,36,27
-45,-16,-85,86,72
1,-30,-97,0,68
34,-16,51,-11,-69
-4,7,64,-63,-40
-40,-6,-34,-30,-19
-56,-32,-70,-67,7
38,-95,26,25,-51
93,-31,-12,37,98
7,17,-72,-48,-44
0,-4,36,51,-65
-24,83,-35,-98,-43
71,-79,20,45,-28
-98,-97,-17,97,29
-3,44,-95,-95,23
9,-67,31,-97,-92
16,24,-73,-91,67
5,-53,-40,32,95
-65,-71,49,58,-10
-27,-24,49,-75,-10
87,17,79,-7,-97
-78,87,47,53,-2
-4,-98,31,43,25
-16,87,-51,-72,45
-85,26,-84,43,30
73,-79,-12,76,50
-87,67,-2,19,46
97,62,32,-41,13
85,86,56,97,-84
52,-46,-81,61,-22
-90,13,-65,-65,84
-3,21,86,32,33
-90,-54,88,82,-52
4,-49,-81,-90,24
-59,-28,-64,93,-12
73,-55,-47,22,18
36,60,-7,35,74
79,36,-76,25,-72
-72,-33,-9,45,33
-90,-93,-59,91,87
-49,-54,97,-15,-24
79,71,12,-70,-73
-86,-69,0,52,13
42,-59,60,37,69
-1,-24,40,-72,46
71,5,99,-66,-3
72,-59,-25,-95,68
-59,-84,-59,-9,74
93,-26,15,-78,-75
-46,-21,88,7,-10
-25,41,-7,-57,6
28,15,-9,33,34
-87,-10,-95,13,-78
-63,22,-93,74,31
59,81,-57,41,72
-68,22,-31,75,82
84,42,51,-26,20
-41,1,-45,58,84
-41,19,4,-61,-29
-18,46,55,82,-88
89,88,-18,85,3
22,22,-98,86,79
5,-42,-65,12,46
-31,-97,32,-51,-2
58,-19,-34,-68,78
-91,3,98,-77,-22
-94,49,66,63,-10
71,-28,81,-56,-94
36,66,-50,-57,-5
33,87,-30,92,32
-45,-49,34,7,-99
75,-45,35,-55,-58
-63,18,-46,56,-3
-92,82,-78,98,-9
-48,-74,50,-29,-3
32,8,4,-30,21
80,36,74,-25,58
0,54,92,-18,-74
-96,-26,68,-92,-84
32,-68,-39,88,-10
63,-32,-73,45,-24
78,2,-24,-93,64
-71,21,0,82,-45
-4,75,27,80,-48
23,-51,-11,-6,-5
96,98,-65,5,-53
15,96,-54,-5,51
-42,91,-39,-39,-86
-67,-77,62,83,-30
-33,-73,-80,-11,10
32,85,38,-78,-92
-13,-68,100,-22,17
74,-8,60,-40,-76
12,23,40,86,-92
61,89,-51,2,-28
11,-99,45,-81,-35
70,53,-46,-86,64
43,13,27,76,24
-82,-90,82,64,-49
-32,58,-57,70,58
15,91,15,32,99
96,-53,75,-96,95
-1,77,-42,2,89
22,-69,22,52,-33
-93,82,41,16,33
-10,25,-7,-61,52
10,69,3,7,-15
-4,49,0,78,23
23,-4,22,-84,-12
64,29,-53,-21,77
50,-64,-11,-54,-52
63,-32,78,23,-35
-12,22,79,-20,2
-19,-92,50,-68,-27
-53,7,-17,40,56
65,-19,-85,0,-61
-2,-92,-47,-95,-2
91,-23,-51,25,-93
-36,-56,-73,25,-30
-26,41,61,13,-82
-32,43,74,-9,-56
-66,-89,-5,11,-75
80,-42,-98,17,-99
94,30,24,-11,67
53,-95,82,-68,-84
-73,73,-10,29,-5
-57,-85,14,-20,-69
27,-80,-45,-56,-77
66,-36,-80,56,85
25,94,-5,-13,12
-96,-30,17,-77,-36
-43,2,-54,-70,-90
-60,60,50,45,69
-70,-7,61,-66,-89
67,100,57,-64,87
-24,-35,-18,58,96
-22,22,-17,-56,-21
26,-9,75,57,5
41,-99,-73,75,10
-6,14,-52,-52,18
-37,16,100,83,-27
-64,58,-15,-87,-56
49,-14,-69,-69,35
-27,16,-4,-77,76
-48,33,33,-76,-96
-20,84,83,40,17
47,-94,16,-39,-82
-36,-31,-7,-69,-79
-73,48,-67,-4,-2
0,-14,26,66,23
-87,3,-10,11,-6
-96,-19,-34,94,-78
61,93,-29,62,-76
-22,48,32,-90,100
-32,39,-75,-87,87
43,92,13,83,-10
-74,56,97,-25,-59
-85,73,-8,-46,13
-56,47,66,61,-75
3,-75,22,-57,30
-10,-29,39,81,-22
-47,-5,-75,83,-1
-89,-10,65,66,-16
19,-44,-19,-95,-42
-54,-23,-79,-39,84
42,-90,-23,77,7
57,-97,6,-16,34
-77,-94,-11,-58,0
-5,-79,14,-17,-38
48,31,10,-92,-54
7,10,43,13,51
2,44,-22,-10,11
81,-93,31,-55,13
41,-62,55,-13,94
-73,-58,-68,-74,50
-4,7,44,-93,46
9,27,35,-87,19
55,-36,78,-2,-96
36,-75,94,0,-28
80,26,63,65,-21
100,53,5,9,53
20,-74,43,35,-63
-70,-34,74,-49,-12
-88,6,-7,18,-10
67,-47,-18,23,-87
-48,13,46,71,35
-29,-7,86,78,22
0,-89,0,-46,-51
-90,67,-24,37,17
66,42,27,8,75
-86,30,-42,-83,44
-90,73,-44,-81,93
55,-65,-65,-24,77
96,25,-46,-30,-83
37,23,10,16,71
-60,24,64,66,28
-83,95,-11,-73,-27
7,-4,91,-74,91
-71,93,-27,-85,-83
-19,-19,13,25,89
22,-21,50,21,61
64,-52,-90,-41,52
-1,77,28,88,-14
-22,-84,-32,13,-89
40,-34,-19,92,-37
43,24,61,45,-59
75,57,-31,47,16
-58,93,-51,9,65
-42,-79,76,62,4
44,6,36,40,55
54,71,-79,33,-98
-70,59,-10,-52,30
-76,-21,-74,39,16
-62,-9,-28,73,78
-77,-79,-16,46,-1
-37,-83,76,-3,-57
88,-66,-3,-85,81
0,-52,23,56,36
38,99,4,-56,89
-59,67,49,63,-13
